id,source,parent_id,translation_source_id,subject,body_excerpt,raw_label,linked_parent_label,linked_parent_source,linked_parent_label_provenance,linked_parent_confidence,parent_link_status,evidence_group,triggered_rules,proposed_label,proposal_confidence,human_decision,human_note,label_provenance
data_vi:1317,data_vi,,,,"Chủ đề: thông báo lỗi xin chào. đây là chương trình gửi qmail ở backo 7 . tự do hơn. ilcampo . com . tôi e rằng tôi không thể gửi tin nhắn của bạn đến các địa chỉ sau. Đây là một lỗi vĩnh viễn ; Tôi đã bỏ cuộc . xin lỗi nó đã không thành công Helaas là nơi tự do hơn trong việc đảm bảo an toàn và e-mailbericht sau khi bạn có thể mở cửa cho các hoạt động (s ) . een of meerdere e-mailadressen zijn namelijk niet in gebruik , het bericht is groter dan toegestaan ​​of de hòm thư van de geadresseerde h",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1318,data_vi,,,,"Chủ đề: lợi ích rõ ràng của thiết kế sáng tạo Thật khó để nhớ về một công ty : thị trường tràn ngập thông tin và thông tin tràn ngập ; nhưng một logo hấp dẫn, văn phòng phẩm có phong cách và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng việc đặt hàng một logo sẽ tự động giúp công ty của bạn trở thành một nhà thiết kế đáng tin cậy: rõ ràng là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì nó sẽ trở nên hấp dẫn trên thị trư",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1321,data_vi,,,,"Chủ đề: chúng tôi tập trung vào OEM và hộp bán lẻ cho Microsoft, Adobe, Macromedia, Corel, Symantec và hơn thế nữa. phần mềm chỉ dành cho người xây dựng hệ thống, người bán lại và người mua phần cứng. điều duy nhất đến với một người đang ngủ là những giấc mơ. Quay một sợi dây sẽ rất thú vị nếu cổ của bạn không ở trong đó .",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1323,data_vi,,,,"Chủ đề: nhận dạng trực quan và logo hiện đang hoạt động trên hình ảnh công ty của bạn? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia xây dựng hình ảnh tích cực về công ty của bạn bằng cách tạo ra một ioqo nổi bật, các mặt hàng văn phòng phẩm đẹp mắt và trang web chuyên nghiệp. những hoạt động tiếp thị này cũng sẽ đóng góp đáng kể vào sự thành công của doanh nghiệp bạn. hãy xem các mẫu công việc của chúng tôi, cá",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1324,data_vi,,,,"Tiêu đề: Tên miền hiện nay chỉ còn 14$ . Thông báo công khai ngày 95: các tên miền mới cuối cùng đã có sẵn cho công chúng với mức giá chiết khấu. bây giờ bạn có thể đăng ký một trong những điều mới thú vị. biz hoặc . info tên miền , cũng như tên miền . com và . tên net chỉ với 14$ . 95 . Những tiện ích mở rộng tên miền hoàn toàn mới này gần đây đã được icann phê duyệt và có các quyền giống như tên miền gốc . com và . tên miền mạng . tất nhiên lợi ích lớn nhất là . biz và . thông tin tên miền hiệ",1,,,,,,commercial_spam,promotion_discount;marketing_language;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:1327,data_vi,,,,"Chủ đề: thôi nào! thật thú vị và dễ dàng! ! * * * vui lòng đọc hết email này * * * thử xem. chỉ để cho vui thôi bạn sẽ phải trả 25 đô la để kiếm được ít nhất hàng nghìn đô la! ! ! điều này là hợp pháp vì bạn đang mua bán một thứ có giá trị: các báo cáo tiếp thị. có câu chuyện có thật của tôi. tôi đã nhận được qua email hướng dẫn trong thư này. nó làm tôi thích thú vì hệ thống này khá đơn giản. Trong danh sách những người bán báo cáo (như bạn sẽ thấy ở trên), có một anh chàng sống cách đó không x",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:1329,data_vi,,,,"Chủ đề: Tiết kiệm hơn 80% cho tất cả các tựa game xp bán chạy nhất, chọn tham gia email, ưu đãi đặc biệt hủy đăng ký phần mềm tìm kiếm của tôi, 10 tựa game mới đang được giảm giá nhiều nhất hiện nay! 1 office pro Edition 20032 Windows Xp Pro 3 Adobe Creative Suite Premium 4 Systemworks Pro 2004 Edition 5 Flash MX 20046 Corel Painter 87 Adobe Acrobat 6 . 08 windows 2003 server 9 bí danh maya 6 . 0 wavefrontl 0 adobe Premier xem thêm của nhà sản xuất này Microsoft Apple Software Khách hàng cũng mu",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1332,data_vi,,,,"Chủ đề: ở trung tâm doanh nghiệp của bạn! Hình ảnh công ty có thể nói lên rất nhiều điều về công ty của bạn. nhịp sống hiện đại quá năng động. đôi khi chỉ mất vài giây để công ty của bạn được nhớ đến hoặc bị các đối thủ cạnh tranh đánh mất. hoàn thành ioqo, văn phòng phẩm hoặc trang web của bạn ngay bây giờ! quay vòng nhanh: bạn sẽ thấy một số biến thể của iogo trong ba ngày làm việc. sự hài lòng được đảm bảo: chúng tôi cung cấp số lượng chanqes không giới hạn; bạn có thể chắc chắn: nó sẽ đáp ứn",1,,,,,,commercial_spam,commercial_offer;promotion_discount,spam,medium,,,translated_dataset_mixed_positive
data_vi:1333,data_vi,,,,"Chủ đề: re : để phát hành ngay cal - bay ( ký hiệu chứng khoán : cbyi ) theo dõi "" khuyến nghị mua mạnh "" của nhà phân tích và một số bản tin tư vấn chọn cbyi . cbyi đã nộp đơn đăng ký giao dịch trên theotcbb, giá cổ phiếu tăng lịch sử khi các công ty được niêm yết trên sàn giao dịch lớn hơn này. cbyi đang giao dịch ở mức giá khoảng 25 xu và sẽ tăng vọt lên 2 đô la. 66 - 3$. 25 một cổ phiếu trong tương lai gần. hãy đưa cbyi vào danh sách theo dõi của bạn, có được một vị trí ngay hôm nay. lý do đ",1,,,,,,commercial_spam,commercial_offer;marketing_language;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:1334,data_vi,,,,"Chủ đề: adv: công cụ gửi email trực tiếp, trình trích xuất địa chỉ email, xác minh danh sách thư, trình quản lý danh sách thư. . . . . . . . . . . direct email blaster chương trình sẽ gửi thư với tốc độ hơn 1.000 e-mail mỗi phút. gửi email hàng loạt hợp pháp và nhanh chóng tích hợp trong máy chủ smtp có đường dẫn trả về có thể kiểm tra địa chỉ thư tạo lỗi khi gửi danh sách địa chỉ (xóa hoặc gửi lại) hỗ trợ đa luồng. hỗ trợ nhiều máy chủ smtp. quản lý danh sách e-mail chọn tham gia của bạn, cung ",1,,,,,,commercial_spam,marketing_language;product_service_solicitation;bulk_distribution,spam,medium,,,translated_dataset_mixed_positive
data_vi:1337,data_vi,,,,"Chủ đề: bảo vệ tự động bảo vệ chính mình . mua bảo hành mở rộng cho ô tô của bạn trước khi bảo hành hiện tại của bạn hết hạn và tiết kiệm được hàng trăm chiếc. thậm chí nếu bảo hành của bạn đã hết hạn, bạn sẽ tiết kiệm được 40 - 60 phần trăm so với bảo hành do các đại lý cung cấp và đó là cùng một bảo hành. tất cả các báo giá đều miễn phí 100%. tất cả các báo giá đều miễn phí. Bạn thân mến, những rắc rối về ô tô dường như luôn xảy ra vào thời điểm tồi tệ nhất. bảo vệ bản thân và gia đình bạn bằn",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1338,data_vi,,,,"Chủ đề: tin nóng : e - mail Margin - Bottom : 0 "" > hệ thống tiếp thị e - mail - e - mail số lượng lớn sẽ giúp bạn kiếm tiền rất nhanh , đầu bạn sẽ quay cuồng ! - khách hàng nói rằng chúng tôi sẽ không kinh doanh được nữa nếu không có nó - gói thầu mới bao gồm mọi thứ bạn cần. Xem trang web của sản phẩm này bấm vào đây 1 triệu khách hàng tiềm năng trên đĩa CD - để tiếp thị qua điện thoại, gửi thư hoặc fax danh sách này là một mỏ vàng! - chứa tên công ty, địa chỉ, số điện thoại, số fax, sic. , kí",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1341,data_vi,,,,"Chủ đề: thông báo lỗi xin chào. đây là chương trình gửi qmail tại backup - smtp - 2. ngôi sao . mạng lưới . nước Anh. tôi e rằng tôi không thể gửi tin nhắn của bạn đến các địa chỉ sau. Đây là một lỗi vĩnh viễn ; Tôi đã bỏ cuộc . xin lỗi nó đã không thành công : 81 . 171 . 128 . 25 không thích người nhận . Máy chủ từ xa cho biết: 550, người nhận không xác định bỏ 81. 171 . 128 . 25 . - - - bên dưới dòng này là bản sao của tin nhắn. return -path : đã nhận : ( qmail 28287 được gọi từ mạng ) ; 19/07",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1342,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn một cách chính xác khi bạn muốn. cialis có rất nhiều ưu điểm so với viagra - tác dụng kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu! chúng tôi gửi đến bất kỳ nước nào! hiểu ngay bây giờ! .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1343,data_vi,,,,Chủ đề: ưu đãi truyền hình trực tuyến 312 độc quyền trên internet - - ưu đãi truyền hình giá cả tuyệt vời nhấp vào bất kỳ sản phẩm nào để biết chi tiết lợi nhuận đáng kinh ngạc của john beck avacor hệ thống chăm sóc tóc vòng đeo tay cân bằng giảm cân nhờ Richard Simmons bloussant bàn chải đánh răng cybersonic vòi phẳng - 50 ft juiceman ii giai đoạn lưỡi thần kỳ 4 cuộn chỉnh hình - a - vòi cá mập hơi nước phát ra âm thanh của thập niên 80 theo thời gian cá mập sống giảm cân cho cơ bụng cộng với h,1,,,,,,commercial_spam,product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:1344,data_vi,,,,"Chủ đề: ở trung tâm doanh nghiệp của bạn! Hình ảnh công ty có thể nói lên rất nhiều điều về công ty của bạn. nhịp sống hiện đại quá năng động. đôi khi chỉ mất vài giây để công ty của bạn được nhớ đến hoặc bị bỏ xa so với các đối thủ cạnh tranh. hoàn thiện logo, văn phòng phẩm hoặc trang web của bạn ngay bây giờ! quay vòng nhanh: bạn sẽ thấy nhiều biến thể logo trong ba ngày làm việc. sự hài lòng được đảm bảo: chúng tôi cung cấp số lượng thay đổi không giới hạn; bạn có thể chắc chắn: nó sẽ đáp ứn",1,,,,,,commercial_spam,commercial_offer;promotion_discount;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1345,data_vi,,,,"Chủ đề: Capital Hill Gold - chgi - tin tức mới về mỏ vàng cao cấp tiềm năng: denver, ngày 14 tháng 6 năm 2005 ( business wire ) - - Capital Hill Gold , inc , ( chgi ) báo cáo rằng các nhà địa chất của công ty đang đánh giá một mỏ vàng tiềm năng cao - Mỏ vàng có trọng tải lớn nằm ở hạt khoáng sản, Nevada, dự án nằm gần một số mỏ vàng đang hoạt động và đã khai thác, bao gồm mỏ Paradise Peak, Santa Fe và da bò, sau khi xem xét công trình khảo sát địa hóa của USGS. dự án và nghiên cứu địa chất của c",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1352,data_vi,,,,"Chủ đề: re: báo cáo tin tức vi mô của phố Wall Đầu tư an ninh nội địa Các cuộc tấn công khủng bố vào Hoa Kỳ vào ngày 11 tháng 9 năm 2001 đã thay đổi bối cảnh an ninh trong tương lai gần. cả an ninh vật lý và logic đã trở nên tối quan trọng đối với tất cả các phân khúc ngành, đặc biệt là trong các lĩnh vực ngân hàng, tài nguyên quốc gia và chính phủ. Theo giga, một công ty con thuộc sở hữu hoàn toàn của Forrester Research, nhu cầu trên toàn thế giới về các sản phẩm và dịch vụ bảo mật thông tin sẽ",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1355,data_vi,,,,"Chủ đề: tài liệu bán hàng ltc hấp dẫn miễn phí Tờ rơi thăm dò ltc bảng lật không có chữ viết 25 trong số ""chăm sóc dài hạn là gì? hoặc 25 trong số"" 6 lầm tưởng lớn về chăm sóc dài hạn "" giúp khách hàng của bạn nhìn thấy sự thật và số liệu cần thiết để hiểu rõ về lâu dài thị trường bảo hiểm chăm sóc có kỳ hạn giúp họ tìm hiểu ltci thực sự là gì và tầm quan trọng của nó đối với tương lai tài chính của họ miễn phí với cuộc hẹn đầu tiên của bạn ! so sánh giá trị của bảo hiểm chăm sóc dài hạn với Med",1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:1357,data_vi,,,,"Chủ đề: = ? gb2312 ? q? muốn _ thành lập _ văn phòng _ ở _ china = 3 f ? = Việc thành lập văn phòng tại Trung Quốc có thể rất khó khăn nếu bạn không quen với luật pháp Trung Quốc và các yêu cầu của các cơ quan chức năng khác nhau. Là một công ty tư vấn chuyên nghiệp tại Trung Quốc, Century Dragon giúp các công ty nước ngoài đặt văn phòng tại Trung Quốc theo cách tiết kiệm chi phí nhất. - bắt đầu từ usdl, 500 bạn sẽ đăng ký văn phòng đại diện tại Trung Quốc. gói dịch vụ bao gồm văn phòng và đăng ",1,,,,,,commercial_spam,marketing_language;product_service_solicitation;financial_information_request,spam,medium,,,translated_dataset_mixed_positive
data_vi:1361,data_vi,,,,"Chủ đề: chính phủ cấp cho bạn 25.000 USD ! trợ cấp miễn phí cho cá nhân và doanh nghiệp "" đủ điều kiện nhận được ít nhất 25.000 đô la tiền trợ cấp miễn phí - được đảm bảo ! "" mỗi ngày hơn một triệu đô la tiền trợ cấp miễn phí của chính phủ được trao cho những người giống như bạn vì nhiều nhu cầu kinh doanh và cá nhân khác nhau người tìm kiếm trợ cấp, lát nữa, tôi sẽ cho bạn biết chính xác cách nhận trợ cấp ở đâu. số tiền này phải được cho đi, tại sao lại không cho bạn? Có thể bạn đang nghĩ, "" là",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:1369,data_vi,,,,"Chủ đề: thông tin cổ phiếu nóng: drgv thông báo một thông cáo báo chí khác rằng khoản đầu tư 3.800 đô la có thể trị giá 50.000 đô la trong một khoảng thời gian ngắn. đọc thêm về cơ hội đầu tư tuyệt vời này và một khoản đầu tư nhỏ có thể mang lại lợi nhuận to lớn cho bạn như thế nào! không còn nghi ngờ gì nữa, cổ phiếu Trung Quốc còn mới đối với bạn. s . thị trường chứng khoán , chắc chắn sẽ nổ tung . nó xảy ra hết lần này đến lần khác. đó là lý do tại sao những nhà đầu tư sáng suốt như Warren Bu",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:137,data_vi,,,,Chủ đề: $ $ $ miễn phí cho doanh nghiệp hoặc cá nhân cwfqt bắt đầu kinh doanh hoặc tài trợ cho việc học đại học của con bạn mà không mắc nợ. nhận được số tiền bạn cần và không bao giờ phải trả lại. bắt đầu kinh doanh hoặc cho con bạn học đại học là một công việc tốn kém. đó là nơi chúng tôi có thể giúp đỡ. cuốn sách điện tử có giá trị của chúng tôi sẽ giúp bạn tiếp cận với hàng ngàn chương trình giúp bạn có được số tiền bạn cần. đúng là tiền trợ cấp và học bổng miễn phí . đừng để người khác chiế,1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language,spam,medium,,,translated_dataset_mixed_positive
data_vi:14,data_vi,,,,"Chủ đề: làm sáng những chiếc răng đó để có được hàm răng trắng sáng ngay bây giờ ! bạn đã cân nhắc làm trắng răng chuyên nghiệp chưa? nếu vậy , bạn biết đấy, nha sĩ địa phương của bạn thường chi phí từ 300 đến 500 đô la ! hãy truy cập trang web của chúng tôi để tìm hiểu cách làm trắng răng một cách chuyên nghiệp , sử dụng chính xác hệ thống làm trắng mà nha sĩ của bạn sử dụng , với chi phí thấp ! đây là những gì bạn nhận được: chúng tôi sẽ chỉ cho bạn những điều cần tìm ở một hệ thống làm trắng ",1,,,,,,commercial_spam,promotion_discount;marketing_language;product_service_solicitation;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:142,data_vi,,,,"Chủ đề: Phần mềm phải dễ sử dụng ! bảy ngày - bảy cách để tiết kiệm ! Giảm giá 10% cho ổ cứng, không có quy định nào khác. một người là một người, dù nhỏ thế nào đi nữa.",1,,,,,,commercial_spam,promotion_discount;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:145,data_vi,,,,"Chủ đề: nhận dạng trực quan và logo hiện đang hoạt động trên hình ảnh công ty của bạn? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia xây dựng hình ảnh tích cực về công ty của bạn bằng cách tạo ra một loqo nổi bật, các mặt hàng văn phòng phẩm đẹp mắt và trang web chuyên nghiệp. những hoạt động tiếp thị này cũng sẽ góp phần đáng kể vào sự thành công của doanh nghiệp bạn. hãy xem qua các mẫu công việc của chúng tôi",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:15,data_vi,,,,"Chủ đề: hiện tượng phố Wall gặt hái những phần thưởng cho công cụ tìm kiếm cổ phiếu vốn hóa nhỏ những phát triển mới dự kiến ​​sẽ thúc đẩy Western Sierra Mining , Inc . cổ phiếu từ $ 0 . 70 đến hơn 4$. 0 hoặc Westernsierramining . com mỏ khai thác mỏ miền Tây Sierra là một công ty đang trên đà phát triển , nhanh chóng ! tin tức lớn đã ra! công việc kinh doanh lớn đang diễn ra cho wsrm! hãy đọc tiếp để tìm hiểu lý do tại sao wsrm lại là lựa chọn hàng đầu của chúng tôi trong tuần này. * khai thác ",1,,,,,,commercial_spam,commercial_offer;marketing_language,spam,medium,,,translated_dataset_mixed_positive
data_vi:153,data_vi,,,,"Chủ đề: những gã khổng lồ trong ngành không thể sánh được với cơ hội này. Một thông báo tin tức đột phá khác từ rlyc. Chỉ riêng thị trường thẻ ghi nợ giá trị tích trữ tiềm năng ở Hoa Kỳ đã xấp xỉ 150 triệu người, trong đó chỉ có khoảng 12 triệu người hiện duy trì tài khoản thẻ ghi nợ giá trị tích trữ đang hoạt động. một công ty đang nhanh chóng bước vào không gian thị trường trị giá 2 nghìn tỷ đô la với danh mục sản phẩm và dịch vụ được đề xuất mà ngay cả những tập đoàn đa quốc gia lớn nhất tron",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;promotional_call_to_action;credential_request;organization_impersonation;financial_information_request;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:155,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn một cách chính xác khi bạn muốn. cialis có rất nhiều ưu điểm so với viagra - tác dụng kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu aicohol! chúng tôi gửi đến bất kỳ nước nào! hiểu ngay bây giờ! .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:156,data_vi,,,,"Chủ đề: lời mời quảng cáo trên Freightmart ! vận chuyển hàng hóa . com - vận chuyển bất cứ thứ gì . . . bất cứ nơi nào. . . Bất cứ lúc nào . . . phong cách đấu giá! cần thêm thông tin? | nếu bạn là người gửi hàng | nếu bạn là nhà giao nhận bị loại khỏi bất kỳ ưu đãi nào trong tương lai, chỉ cần nhấp vào đây!",1,,,,,,commercial_spam,marketing_language;promotional_call_to_action,spam,medium,,,translated_dataset_mixed_positive
data_vi:157,data_vi,,,,"Chủ đề: giải pháp trực quan hoàn hảo cho doanh nghiệp của bạn hiện đang làm việc trên hình ảnh công ty của bạn ? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia xây dựng hình ảnh trực quan tích cực về công ty của bạn bằng cách tạo ra một ioqo nổi bật, các mặt hàng văn phòng phẩm đẹp mắt và trang web chuyên nghiệp. Những hoạt động tiếp thị này cũng sẽ đóng góp đáng kể vào sự thành công của doanh nghiệp bạn. hãy xem",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:160,data_vi,,,,Chủ đề: rất hữu ích trong việc tiết kiệm hơn 70% số tiền mua thuốc của chúng tôi. pha unhang rmshop - thành công không bị hạn chế và là cách đã được chứng minh để tiết kiệm tiền ký gửi của bạn. megger v contraption ag a conferee l l l văn hóa u mesiah l ambrosia rac nữ anh hùng l giảm giá isv giả vờ al conchy m và nhiều người khác. sự tôn vinh tốt nhất. worldwid diagraph và shlpplng . dễ dàng đặt hàng từ roulade orm. tổng số confi monocle dentiaiity . 250.000 khách hàng hài lòng không thương tiế,1,,,,,,commercial_spam,commercial_offer;promotion_discount;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:161,data_vi,,,,"Chủ đề: ctfg có xu hướng đi lên khi công ty bắt đầu triển khai chiến lược mua lại otc quickstats ngày 29 tháng 6 năm 2005 trong nháy mắt biểu tượng mã cổ phiếu: ctfg ngành: ngành bảo hiểm quyền sở hữu: dịch vụ tài chính giá hiện tại: $ 0. 39 cổ phiếu đang lưu hành: khoảng 45, 457, 200. float : 12 , 457 , 200 ctfg : cơ hội nền tảng trong thị trường bảo hiểm quyền sở hữu hàng tỷ đô la ảnh chụp nhanh doanh nghiệp tập đoàn tài chính captech , inc . , là một tập đoàn Florida có trụ sở tại Lighthouse ",1,,,,,,commercial_spam,commercial_offer;promotion_discount;marketing_language;product_service_solicitation;large_fund_bait,spam,medium,,,translated_dataset_mixed_positive
data_vi:162,data_vi,,,,"Chủ đề: lợi ích rõ ràng của thiết kế sáng tạo Thật khó để nhớ về một công ty : thị trường tràn ngập thông tin và thông tin tràn ngập ; nhưng một logo bắt mắt, những bức tượng có phong cách và trang web nổi bật sẽ giúp công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng havinq đã đặt hàng iogo, công ty của bạn sẽ tự động trở thành công ty hàng đầu thế giới: rõ ràng là nếu không có sản phẩm chất lượng, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì thị trường ngày nay sẽ rất hot; nh",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:164,data_vi,,,,"Chủ đề: logo, văn phòng phẩm, thiết kế trang web và nhiều hơn thế nữa! Thật sự rất khó để nhớ ra một công ty: thị trường đầy rẫy các sự kiện và thông tin tràn ngập; nhưng một logo hấp dẫn, hình tượng đẹp mắt và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng sau khi đặt hàng iogo, công ty của bạn sẽ tự động trở thành công ty hàng đầu thế giới: rõ ràng là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì thị trường ngày nay sẽ ",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:165,data_vi,,,,"Chủ đề: cơ hội để có được logo mới phù hợp với hình ảnh công ty của bạn? bắt đầu bằng hình ảnh nhận dạng, chìa khóa tạo nên ấn tượng tốt đầu tiên. Chúng tôi đang ở đây để giúp bạn ! chúng tôi sẽ tham gia vào việc xây dựng hình ảnh tích cực về công ty của bạn bằng cách tạo ra một ioqo nổi bật, các mặt hàng văn phòng phẩm có sẵn và trang web chuyên nghiệp. Những hoạt động tiếp thị này cũng sẽ góp phần quan trọng vào sự thành công của doanh nghiệp bạn. hãy xem các mẫu công việc của chúng tôi, các g",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:166,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn một cách chính xác khi bạn muốn. cialis có rất nhiều ưu điểm so với viagra - tác dụng kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu! chúng tôi gửi đến bất kỳ nước nào! có được nó ngay bây giờ! .,1,,,,,,commercial_spam,commercial_offer;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:168,data_vi,,,,"Chủ đề: làm cho đối thủ của bạn phải ghen tị Thật khó để nhớ lại một công ty: thị trường có đầy rẫy những gợi ý và thông tin quá nhiều; nhưng một logo hấp dẫn, văn phòng phẩm có phong cách và trang web nổi bật sẽ khiến công việc trở nên dễ dàng hơn nhiều. chúng tôi không hứa rằng sau khi đặt mua iogo, công ty của bạn sẽ tự động trở thành nhà cung cấp thiết bị đáng tin cậy: rõ ràng là nếu không có sản phẩm tốt, tổ chức kinh doanh hiệu quả và mục tiêu thực tế thì thị trường ngày nay sẽ rất hot; nh",1,,,,,,commercial_spam,commercial_offer;marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:169,data_vi,,,,"Chủ đề: bộ ký tự logo hoàn hảo = koi 8 - r "" > nghĩ đến việc thổi sức sống mới vào doanh nghiệp của bạn ? bắt đầu từ việc cải tiến logo mặt trước và nhận dạng hình ảnh của nó. logodentity cung cấp thiết kế tùy chỉnh sáng tạo của logo, văn phòng phẩm và trang web. dưới sự quản lý của chúng tôi carefui trao tay những công cụ tiếp thị mạnh mẽ này sẽ mang lại luồng gió mới cho doanh nghiệp của bạn và khiến bạn nổi bật giữa các đối thủ cạnh tranh, bạn chỉ còn cách thành công trong tương lai một chút.",1,,,,,,commercial_spam,marketing_language;product_service_solicitation,spam,medium,,,translated_dataset_mixed_positive
data_vi:17,data_vi,,,,"Chủ đề: vị trí công cụ tìm kiếm sẽ ngay lập tức lọt vào danh sách đầu tiên trong các công cụ tìm kiếm hàng đầu. giờ đây công ty chúng tôi sẽ đặt bất kỳ doanh nghiệp nào có trang web đủ tiêu chuẩn lên vị trí hàng đầu trong các công cụ tìm kiếm chính được đảm bảo không bao giờ di chuyển ( ví dụ: yahoo ! , msn , alta vista , v.v. ) . khuyến mãi này bao gồm lưu lượng truy cập không giới hạn và sẽ không kéo dài. nếu bạn quan tâm đến việc được đảm bảo vị trí đầu tiên trong các công cụ tìm kiếm hàng đầ",1,,,,,,commercial_spam,promotion_discount;marketing_language,spam,medium,,,translated_dataset_mixed_positive
